gender,occasion,skin_tone,season,temperature,outfit_name,color_palette,image_url,amazon_link,flipkart_link,meesho_link
Female,Office,Light Cool,Autumn,25,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/wbvXX3icDcldDoIgAADgE6VRaNHWmot0mjOtHnxraojU-DEgrTt1oG5T3-v3_XTGKL1yXSKax0sZcp2YWgCHalMZ1jiN5K7upFJM0E2__t8qyK4oaor4ffRA_vRxPaAhZTurqgtu_ZCDmV0UQMEk3w5WQwv6tktlhaEH83nAF4ddUY-Caniu8T6L8a0YZzlPRwL30wdPlohSVN6jrJQsfIFQqzdpT4Dxk7j_AKjxPTw,https://www.myntra.com/tops/chemistry/chemistry-solid-formal-top/26462172/buy?utm_source=chatgpt.com,https://www.myntra.com/blazers/mango/mango-notched-lapel-single-breasted--blazer/36365578/buy?utm_source=chatgpt.com,https://www.amazon.in/INDOPHILIA-Womens-Blazer-Polyester-Cotton/dp/B0DNQ79WQV?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1
Female,College,Deep Warm,Autumn,28,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/_yGm_XicDcndEoFAGADQJyJlSswYs02sv1IZQ-7Sroq2vtqPlafyOt6Gc3u-nxwR5ETTeJW2HSBnPbxUej-TmGCR9tNaaDKvAYoqmzXT_02Iz8Y0jeYESl80Ji236lA_B4lq7Pu6u1k7Gwgtg6MMay_sCccU4TVyczM4h-AIe8ViB1m-PxhgvF_tJpajzg-G9nmZHCPMmNFG_OEqFCelE5d6yqwW1Io5H1tLD8gP0FY-5Q,https://www.amazon.in/Tandul-Women-Sleeves-Orange-Blazer/dp/B0F2JKYG7N?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A2PA6KYUQ11LAT&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/trousers/kotty/kotty-women-beige-relaxed-straight-leg-high-rise-easy-wash-pleated-parallel-trousers/23463596/buy?utm_source=chatgpt.com,https://suspire.in/products/caramel-bliss-blouse?variant=45464133861600&country=IN&currency=INR&utm_source=chatgpt.com
Female,Office,Medium Warm,Autumn,23,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/q2aK-XicDclJDoIwAADAF7FITKEkxrSCKAcEcQEuBAthESmllVgf5X_8jc51vp9GiJHbmlYNZJKjqEpF3AZdrbkoREtUQh8ab-g4tkO9Zqv_2SgooUei6S3rNEQLxq0rQCbrT0fqGwR3xpTvSOE2WYDlvT3MG-eJoxy_pOGiAPcMg7JAIEojuIxLRGYnhMjlVpJIR-pn6sW9kpu-kxlvWIO02m8vXYwHKgII4A8P4zzZ,https://www.amazon.in/ANNI-DESIGNER-Viscose-DHRUVIKA-Rust_M_Rust_Medium/dp/B0F9Q2CBB8?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://drapedivaa.com/products/full-sleeves-blouses?variant=39650785558574&country=IN&currency=INR&utm_source=chatgpt.com,https://www.myntra.com/dresses/varanga/varanga-rust-alia-cut-puff-sleeve-a-line-midi-dress/25264882/buy?utm_source=chatgpt.com
Female,Office,Medium Cool,Summer,39,Office Professional Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/mHHPEHicDcn_EoEwAADgJyKqo9w5V9HSj0kj8Y9jrcaxaptcPZXX8TZ8_37fD5WyFjNFIQzzrpYkH8gr04alkBd5w0NcPRVBq7q-sXLRzP83s2BuApyMnGnmTVcTo4WQABz7YBeFavNodb0vde944q4VIM3njahsvl_y8ZptKQWDyM1DVEQGEUhukn53AhCpaWuGRTI5NxZ0c2aX5LoGS-Rm9BCnRpd199ELHnUneP8ALjg9dA,https://www.myntra.com/shirts/chemistry/chemistry-women-dusty-pink--cotton-solid-formal-shirt/17046128/buy?utm_source=chatgpt.com,https://www.amazon.in/Rimsha-Wear-Womens-Stripe-Multicolor/dp/B0F9B1918V?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=AXIBUQ5QYLZ5I&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/co-ords/dressberry/dressberry-women-peach-solid-polyester-shirt--trousers/36718642/buy?utm_source=chatgpt.com
Female,Office,Olive,Spring,18,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/kKxK_3icDclXDoIwAADQEwEFlJUYgwuUZWgJ6o-R0jIMs01QDuV9vI2-3_f9lJz3zJIk0uLx3XOSCzxrgVgw_uAVFnHXSKzs-r5qi_Ww-p9lh7npYMiStGUHDfqCbNMBu8Xkaukr2MzhPED76atUaU4qDBCIFeG6kKOa-3vanbPInEFAJvN217yRHmsTyQgpMtCXu1iLiOP42ZZeEhd7DhRyZMQ6UWHoDZMB6x-wdjtf,https://www.amazon.in/Style-Quotient-Women-Regular-Formal/dp/B0C28LRBSN?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/shirts/hancock/hancock-women-sky-blue-solid-regular-fit-pure-cotton-formal-shirt/20148446/buy?utm_source=chatgpt.com,https://www.tatacliq.com/madame-mint-green-regular-fit-blazer/p-mp000000022608439?utm_source=chatgpt.com
Female,Office,Olive,Spring,19,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/AaCxOnicDcnbEoFQFADQL9JFMZMZYxgjl45UdEYvDbvU7ubobNLv-Ct_w3pd309OJOREVdMG2l5Qmgzo2uhKJulCCArca1XmdyGwyWaP6f8m831i2RA44bgUPT3ctnzxOi_90abYBZSb5ha6mNgpspHFERY3cZLH97pC0M4-uhtg5xWrDmA5N0jaJ9MDzjxcciN8otGuXK3s0FsMOaceqiCLfsGKO5E,https://www.myntra.com/tops/dressberry/dressberry-yellow-embroidered-detail-regular-top/13925060/buy?utm_source=chatgpt.com,https://www.flipkart.com/cantabil-women-solid-formal-yellow-shirt/p/itmaa43f3a4fb1e7?pid=SHTGZPAZUA5YVUMP&lid=LSTSHTGZPAZUA5YVUMPYIMJZT&marketplace=FLIPKART&utm_source=chatgpt.com,https://www.aachho.com/products/azure-mist-yellow-satin-sleeveless-blouse?utm_source=chatgpt.com
Female,College,Olive,Summer,34,Office Professional Wear,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",https://images.openai.com/thumbnails/url/pgDEiHicDcndCoIwGADQJ1o6LGFBRCk6KudPVtRNzM3UqDndJ_08Va_T29S5Pd9PDaDN1LJKJfqXhlIiKJQ9qgxwaMRItHfL1K3Wjarm3ex_0wWTJBT5HTpfuJlHq7AaXmYRZ2cgE_VIc-xR5CJDnDhmRXLcUf08RVQKLtAt6HzYy9C_mKxQY7whGEf43ZBlcmWGR9JDWx4MtA-SoCX5utyFKwfddM9slvODStIfbUE9Yw,https://www.myntra.com/blazers/styli/styli-women-mint-green-roll-up-sleeves-regular-fit-longline-blazer/20309896/buy?utm_source=chatgpt.com,https://cantabilshop.com/products/cantabil-women-mint-blue-casual-blazer?variant=41568060735627&country=IN&currency=INR&utm_source=chatgpt.com,https://www.tatacliq.com/madame-mint-green-regular-fit-blazer/p-mp000000022608438?utm_source=chatgpt.com
Male,Office,Light Warm,Summer,31,Office Professional Wear,"['#A9FF61', '#C0EF61', '#B409AA', '#82470F']",https://images.openai.com/thumbnails/url/fbTcl3icDclJDoIwAADAFwFlCVETY9DGCkqjoEK8EGQpVaEFyuaj_I-_0bnO91MIwduFomRV0kxcZKkk7pUuk1bEgiZywkqlLRjntCKrevm_hYXTOUo8jXW9usfPM3DMWJ2YU-_H7e25Ic3guc4uArZG8xdMpfB4KUk3nnluawaiVurE47BuDxjBDEYin7jq-j5yCT0B13ggEWVBCCUd9-9ZYVxLS2cYmjAAr4r-ACfXPZ4,https://www.chokore.com/collections/tie-pocket-square-set/products/chokore-dark-grey-color-silk-tie-magenta-silver-from-indian-design-silk-pocket-square-set?utm_source=chatgpt.com,https://www.myntra.com/shirts/invictus/invictus-men-green-slim-fit-solid-formal-shirt/10887538/buy?utm_source=chatgpt.com,https://www.beyoung.in/pistachio-green-carbon-cotton-solid-shirt?utm_source=chatgpt.com
Female,Office,Olive,Spring,20,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/gShQ-nicDcltCoIwAADQE01bYmkQUWEmii2_KP9EbeZEnZsOnZfqPt2m3t_3_VAp-bDR9YLhfuayIEC-GNTKQT5lhTXctfpAO84rVu7E9n-bfUhsF8eiU0koQOanK2ZbN5KqQ_30agOJe5EvM2Nco7hiTaSyPPRAM8nUUwli0OWtTWd0EVdOgdUucc_id4LMl2G4MIBjXEen41SDJiBumpypYxLn0RVwIX2ifjn8Pec,https://www.tatacliq.com/madame-mint-green-regular-fit-blazer/p-mp000000022608440?utm_source=chatgpt.com,https://www.amazon.in/POSE-Notch-Collar-Cropped-Blazer/dp/B0CSBT2GL3?utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/here%26now/herenow-notched-lapel-collar-long-sleeves-single-breasted-blazer/37570566/buy?utm_source=chatgpt.com
Male,College,Light Cool,Autumn,23,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/SdDfmHicDcnbCoIwAADQLypdamEQUWISoVbOS72MpkPLdNPNy_yqfqe_qfN6vp9CCMbXikLqtJVMkGwmcK3Ocy4e4pnOU1opvKCMPet822z-t955memk8LIgh-k03oVPALxzKzm7PaasayrXLlvSaxgsl9pbltgyHBTZkFN_Mkaqv_zDcYC6ERsSn9QOkSEyb3GAMhSCcN9I2AeA07rXPbSQKwuDPPGubugUrXd85D_i4D9b,https://www.ajio.com/netplay-men-patterned-regular-fit-single-breasted-blazer/p/443065710_maroon?utm_source=chatgpt.com#gmf,https://www.ajio.com/park-avenue-checked-blazer-with-notched-lapel/p/466284088_orange?utm_source=chatgpt.com#gmf,https://www.myntra.com/shirts/highlander/highlander-rust-slim-fit-long-sleeves-formal-shirt/26049332/buy?utm_source=chatgpt.com
Male,Office,Light Warm,Autumn,26,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/nZi5SnicDcnbDoIgAADQLyoveQm31nKlxZq3rbZ6cYYmCCEFWPZV_U5_U-f1fD9YKSEDw2g4eoxCNfVEXbg5baWqFEFT1N8MiXshCG-X98X_glVSgxgVGlYxLgeuZ1xRJ4SSOpAmLxERSuENadrHfvY-ue8ODO7cfuIwXeu6OFTHnVMOWcfGZxohb84sN2Tlq_au7HI3rW59JrACgJpNs9tiaeNNOu7zIW7Lo1_k-Q8Ouj-J,https://www.myntra.com/shirts/van+heusen/van-heusen-pure-cotton-slim-fit-formal-shirt/36466697/buy?utm_source=chatgpt.com,https://campussutra.com/products/mens-camel-brown-solid-suede-shirt_csmssrt7339?utm_source=chatgpt.com,https://www.myntra.com/shirts/peter+england/peter-england-men-cream-coloured-formal-shirt/18029008/buy?utm_source=chatgpt.com
Female,College,Light Cool,Autumn,25,Office Professional Wear,"['#BF9A6C', '#BF2FBA', '#12AA47', '#A513F1']",https://images.openai.com/thumbnails/url/PhMWiHicDcnxDkJAHADgJ5KQ5dpayxZRYaPu8k_LkZOc436teKjep7ep79_v-2EAQi5UteC0HwQUuQIZ1yelhCtUdELbRpWsFaLi5apb_m-xDnLk0iSBweGNMy-JfU7htA02sbinzNsdNx7RJOnaHpvhDLnBmQ4jvHTz_ZZWwcktrkKkmVHDE-1Y-74X4cKQKbtmyvREMuzsaiSfNb7EqH_st1FKmDHal5mFtMMPSnY90Q,https://www.amazon.in/Tiptop-Trends-Womens-Blazer-Stylish/dp/B0FQ5SBYJR?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A25LJISAO6ZGZ6&utm_source=chatgpt.com&th=1&psc=1,https://www.myntra.com/blazers/all+about+you/all-about-you-women-grey-melange-solid-smart-casual-blazer/18679472/buy?utm_source=chatgpt.com,https://allensolly.abfrl.in/p/women-white-regular-fit-blazer-39838793.html?size=XL&utm_source=chatgpt.com
Male,Office,Deep Warm,Spring,21,Office Professional Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",https://images.openai.com/thumbnails/url/00hhPnicDcnhEkIwAADgJ5Kicdx1HSVSWSHlV8fahrtm2Vz0VL1Ob1Pf3-_7qaTkwlZVzFA3conviiyZPqFCFrJGE9Q-VFG1nNeMLp-L_9lOdLd8FJPd6Bm-j7ccgditAyAPcFXkMNm7wIL0Mm8HFmRntAGRRYiJrpU50_LpJtNWqXdxypMAydYMhzDNtUZ_sxvulWasez1Kad5nyi4xIJ0REXeNp6yHgLNj-CqdHx7sPR4,https://www.amazon.in/Park-Avenue-Sleeve-Yellow-Formal/dp/B0B87PTYZ2?utm_source=chatgpt.com&th=1&psc=1,https://saadaa.in/products/mint-green-formal-shirt?variant=47240281358582&country=IN&currency=INR&utm_source=chatgpt.com,https://www.snitch.com/men-shirts/pastel-yellow-plain-slim-fit-linen-kurta-shirt-4mss3745-05/8655604940962/buy?utm_source=chatgpt.com
Male,College,Medium Cool,Autumn,28,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/f-xHFXicDclJDoIwAADAFyGoGJHEGBZZVBBI1JaLYRPQUgstNPAo_-NvdK7z_VSMEaqKYoGzbiSsyAWW4sWspCxhdTbL3o1IqzchNS537fZ_qubnGzsLExMYaDhDQ9JBHA9hzQN-i-nKuaYk2J-MOborLtKsQR4tKVriy51DHz_68uBuABPW5cjR3p08M3gKCkzs_Op1ptk0k01Jl0Kns8AJwpXeelURoePL6SUu_wAvuj5j,https://campussutra.com/products/mens-camel-brown-solid-suede-shirt_csmssrt7339?utm_source=chatgpt.com,https://www.flipkart.com/louis-philippe-men-solid-formal-brown-shirt/p/itm0698a938e58c8?pid=SHTHGFXWYGXAHWTF&lid=LSTSHTHGFXWYGXAHWTFSDDTEC&marketplace=FLIPKART&utm_source=chatgpt.com,https://fortcollins.co.in/products/men-orange-cotton-blend-knitted-blazer-with-notched-lapel-vc05fc?variant=46300860776707&utm_source=chatgpt.com
Male,Office,Deep Cool,Autumn,20,Office Professional Wear,"['#15E334', '#349858', '#777F31', '#C6A131']",https://images.openai.com/thumbnails/url/0YCxNnicDclJDoIwFADQEyEaUqUkxqgoyhxkqCsDhQCCLcMHxVN5HW-jb_u-nwKg6RVRzBjtpgayVICELWZ5DzGUdEb5Q-wL3jQlyzft-n_K1k6xRr0r9ogGDA1p2LuDb6HWjSWC5ACAtg4VTKbnXoVxXM1VJnBsG2oGBqkuO62OnFOcRF3tDdIUEpmP6Gr5-6Xm6wf0CoTqHBzHe0ANTKTVLQN5lRTcvCfv0n3-AJDDPnc,https://myraymond.com/products/men-green-slim-fit-structure-cotton-shirts-2?utm_source=chatgpt.com,https://cottonking.com/products/men-green-giza-cotton-regular-fit-formal-shirt-52431?variant=43850077569094&country=IN&currency=INR&utm_source=chatgpt.com,https://www.myntra.com/shirts/louis+philippe/louis-philippe-classic-opaque-cotton-linen-formal-shirt/33085455/buy?utm_source=chatgpt.com
Female,College,Deep Cool,Autumn,25,Office Professional Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",https://images.openai.com/thumbnails/url/aAsSZ3icDclRDoIgAADQE5U2U7KtNRdqrolpWdJfokNqIimGeqqu023q_b7vp5JSdGtNKzlpRyHLYiZzbsxpJ--SkTlpaq2rGiEYp9vX5n9rBxW2T2LbM8NGt1DQM08vdlY9mepSnzHo3zM5RowBDpGv2KMly1zdAkgR3WFoVDwfsD3EYdqVbroAwDmT1NaPRwWSU2a67SQWTMIIX_Np9QBQ4H2QZDS0nocQXeIfgQA9_Q,https://www.amazon.in/INDOPHILIA-Womens-Blazer-Polyester-Cotton/dp/B0DNQ79WQV?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1,https://www.meesho.com/oxolloxo-solid-color-regular-fit-rust-women-polyester-blazer-jacket/p/6cs616?utm_source=chatgpt.com,https://www.amazon.in/INDOPHILIA-Womens-Blazer-Polyester-Cotton/dp/B0DNQ79WQV?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A1WYWER0W24N8S&utm_source=chatgpt.com&th=1&psc=1
Female,Festival,Medium Warm,Winter,18,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",https://manyavar.scene7.com/is/image/manyavar/SB16818_427-GREEN_301.21396_04-09-2024-21-02?dpr=on%2C2&wid=1244,https://www.amazon.in/AKHILAM-Organza-Embroidered-Unstitched-AARYAN14202_KR/dp/B0F1RK5SVP?source=ps-sl-shoppingads-lpcontext&ref_=fplfs&smid=A7YJOGPREEIMQ&utm_source=chatgpt.com&th=1,https://www.myntra.com/sarees/anouk/anouk-embellished-sequinned-tissue-designer-saree/33332604/buy?utm_source=chatgpt.com,https://www.manyavar.com/en-in/saree/soft-green-jaal-embroidered-saree-with-bagh-motifs-and-sequin-work/UC133863.html?utm_source=chatgpt.com
Male,Festival,Medium Cool,Autumn,25,Wedding Ethnic Wear,"['#5B042A', '#1471FE', '#A304B3', '#0D8D28']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Deep Warm,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Olive,Spring,19,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Light Cool,Autumn,23,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Warm,Winter,6,Wedding Ethnic Wear,"['#DA3E58', '#95C6A8', '#4CDD5E', '#1C1C55']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Deep Warm,Winter,18,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Olive,Spring,19,Wedding Ethnic Wear,"['#945EB0', '#AB7B3E', '#F5A2BF', '#A652FC']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Cool,Spring,25,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Olive,Winter,5,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Medium Warm,Autumn,25,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Medium Cool,Winter,15,Wedding Ethnic Wear,"['#21850E', '#66C9A3', '#D7BFA1', '#CC530D']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Olive,Spring,21,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Medium Warm,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Medium Cool,Autumn,28,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Medium Warm,Autumn,26,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Light Warm,Autumn,20,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Olive,Spring,21,Wedding Ethnic Wear,"['#20AC04', '#858E21', '#783A2E', '#294968']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Olive,Autumn,21,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Cool,Winter,16,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Cool,Autumn,24,Wedding Ethnic Wear,"['#AD5477', '#27BA67', '#5948BD', '#16AD47']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Olive,Winter,9,Wedding Ethnic Wear,"['#7383EF', '#4ABF1F', '#A6B3DF', '#363EA1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Medium Warm,Autumn,23,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Wedding,Olive,Autumn,20,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Warm,Spring,22,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Wedding,Deep Warm,Spring,24,Wedding Ethnic Wear,"['#F05531', '#023CE9', '#AB4A50', '#8F791F']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Festival,Medium Cool,Autumn,24,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Deep Warm,Winter,16,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Festival,Deep Warm,Autumn,25,Wedding Ethnic Wear,"['#7797D7', '#54EC13', '#123B50', '#9A8164']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Deep Cool,Spring,18,Wedding Ethnic Wear,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Olive,Winter,9,Wedding Ethnic Wear,"['#2C3E50', '#AFCBFF', '#E8F4FD', '#ECF0F1']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Festival,Medium Cool,Autumn,23,Wedding Ethnic Wear,"['#68141F', '#CBCA07', '#562A8B', '#AD2DA8']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Male,Festival,Light Warm,Autumn,23,Wedding Ethnic Wear,"['#D35400', '#A04000', '#E59866', '#FAD7A0']",/static/images/wedding-ethnic-wear.jpg,https://amazon.com/wedding-ethnic-wear,https://flipkart.com/wedding-ethnic-wear,https://meesho.com/wedding-ethnic-wear
Female,Travel,Light Warm,Monsoon,26,Travel Comfort Outfit,"['#8DC852', '#35C006', '#28DBBE', '#03DE9C']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Female,Travel,Deep Warm,Spring,19,Travel Comfort Outfit,"['#A2D9CE', '#F9E79F', '#AED6F1', '#D5F5E3']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
Male,Casual,Olive,Summer,34,Travel Comfort Outfit,"['#F7DC6F', '#F1948A', '#7DCEA0', '#FDEDEC']",/static/images/travel-comfort-outfit.jpg,https://amazon.com/travel-comfort-outfit,https://flipkart.com/travel-comfort-outfit,https://meesho.com/travel-comfort-outfit
